text,label
This product is not great. The TV doesn't work and the pictures and videos come out poorly. I don't really care one way or the other.,0
I bought one from aucee .. and not even two week it's broke . The screen is turn off . Before that happened the touch screen on one spot is not working and then the battery never last a day with fully charged.,1
THIS WILL NOT WORK WITH SIMPLE MOBILE PREPAID CARRIER. ITS LOCKED PHONE AND PROBLEM TO UNLOCKED. I RETURNED THIS PEACE OF CRAP,1
"I am very happy with my purchase of this phone. It arrived just as described, except for the fact that the home button is sticking. Aside from that small issue, I am very pleased with the product.",0
It seems like you're having trouble updating your phone's software. Can you tell me more about the issue you're experiencing?,0
"I had to return it, because it would not work with Tracfone. It did not have cdma protocol required by Tracfone. The phone itself was in perfect condition, and I hated to part with it.",1
We ordered this factory refurbished phone! We missed the return date otherwise we would have returned it! It really never worked properly! We will never buy a refurbished phone again! It is a scam!,1
My brother used the phone after I sent it to Vietnam and discovered that the charger and speaker didn't work - the phone was broken.,0
"Good phone, few issues with software. songs just break or dont play. overall good phone",1
"It's wonderful. it can run quickly, has a beautiful screen, takes good pictures and light enough. But windows phones don't have enough choices for app, some of them cost money. All in all, it's a great phone.",1
"This product was terrible and not at all what I expected from a ""refurbished"" item. The battery was bad, the charging dock didn't work, and the microphone was terrible. Amazon was great about issuing a refund, though, and I thank them for their amazing customer service.",0
"OK..Did not come with SIM card slot pin.Did not come with ""includes all original accessories"" as stated in the product description.The included charger is cheaply made.Has some scratches.",1
"This phone is great. It has all the features I need, plus more. I hope to find a better model at a good price so I can upgrade.",0
I just ordered this product and the sound doesn't seem to be working properly. I can barely hear the person I'm speaking to when the volume is turned up all the way!,0
"The piece that I received was not a ""used"" one as they said, it was a ""refurbished"" one. I was not at all satisfied with the product and returned it back.",0
